                                           Unnamed: 0          2013          2014          2015          2016          2017          2018  \
0   Lưu chuyển tiền thuần từ các hoạt động sản xuấ...  1.039293e+11  9.966473e+10 -6.414714e+11 -5.864816e+11  2.663664e+12  2.261135e+12   
1            Lãi/lỗ trước những thay đổi vốn lưu động  4.145569e+11  1.051245e+12  1.652926e+12  2.590537e+12  3.823772e+12  5.486723e+12   
2                                      Lãi trước thuế  3.507876e+11  8.681974e+11  1.385784e+12  2.005914e+12  2.809312e+12  3.786319e+12   
3                                       Khấu hao TSCĐ  3.425416e+10  1.163885e+11  1.970560e+11  3.866345e+11  6.897137e+11  1.222869e+12   
5                                    Chi phí dự phòng  2.778673e+09  5.031964e+10  3.218746e+10  7.843149e+10  1.259690e+11  1.260836e+11   
6           Lãi/(lỗ) chênh lệch tỷ giá chưa thực hiện  0.000000e+00  0.000000e+00 -1.389165e+08 -9.138258e+07  9.117646e+08 -1.070593e+08   
8                        Lãi/(lỗ) từ hoạt động đầu tư  2.010976e+08 -4.921558e+09 -8.564150e+08  2.261763e+06 -3.533674e+10 -8.485728e+10   
9                                     Chi phí lãi vay  2.653537e+10  2.126142e+10  3.889385e+10  1.196457e+11  2.332023e+11  4.364166e+11   
11                          Các khoản điều chỉnh khác  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00   
12                     (Tăng)/giảm các khoản phải thu -1.166259e+11 -6.968122e+10 -4.766853e+11 -9.895177e+11 -1.322949e+12  1.246647e+12   
13                           (Tăng)/giảm hàng tồn kho -3.401639e+11 -9.488386e+11 -2.756192e+12 -4.503949e+12 -2.796298e+12 -4.672944e+12   
14                     Tăng/(giảm) các khoản phải trả  1.294092e+11  4.152759e+11  1.235357e+12  3.124565e+12  3.970337e+12  1.331043e+12   
15                     ( Tăng)/giảm chi phí trả trước  1.011250e+11 -6.952774e+10 -6.338656e+10 -1.648673e+11 -9.680575e+10  1.267533e+11   
16                 (Tăng)/giảm chứng khoán kinh doanh  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00   
17                             Chi phí lãi vay đã trả -2.626240e+10 -2.112205e+10 -3.744252e+10 -1.123946e+11 -2.237239e+11 -4.275644e+11   
18                  Thuế thu nhập doanh nghiệp đã trả -5.810962e+10 -2.215532e+11 -1.960485e+11 -5.308542e+11 -6.906682e+11 -8.295230e+11   
19          Tiền thu khác từ các hoạt động kinh doanh  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00   
20          Tiền chi khác từ các hoạt động kinh doanh  0.000000e+00 -3.613374e+10  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00   
21        Lưu chuyển tiền tệ ròng từ hoạt động đầu tư -1.146640e+11 -3.082250e+11 -6.578438e+11 -1.276038e+12 -2.120215e+12 -2.344394e+12   
22  Tiền mua tài sản cố định và các tài sản dài hạ... -1.421900e+11 -2.663965e+11 -5.865179e+11 -1.278789e+12 -2.065070e+12 -1.495932e+12   
23          Tiền thu được từ thanh lý tài sản cố định  4.573757e+09  1.447929e+09  0.000000e+00  9.515883e+08  1.800000e+08  1.339966e+09   
24                   Tiền cho vay hoặc mua công cụ nợ  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 -2.102800e+11 -8.592245e+10   
25  Tiền thu từ cho vay hoặc thu từ phát hành công...  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.255800e+11  0.000000e+00   
26                   Đầu tư vào các doanh nghiệp khác  0.000000e+00 -5.000000e+10 -7.223958e+10  0.000000e+00  0.000000e+00 -8.281665e+11   
27  Tiền thu từ việc bán các khoản đầu tư vào các ...  1.995000e+10  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00   
28                       Cổ tức và tiền lãi nhận được  3.002270e+09  6.723645e+09  9.136603e+08  1.799387e+09  2.937458e+10  6.428684e+10   
29          Lưu chuyển tiền tệ từ hoạt động tài chính  2.106370e+11  1.167471e+11  1.430268e+12  2.515600e+12  1.870537e+12  4.217194e+11   
30          Tiền thu từ phát hành cổ phiếu và vốn góp  1.088505e+11  1.416366e+10  0.000000e+00  0.000000e+00  9.246648e+10  7.053551e+11   
31         Chi trả cho việc mua lại, trả lại cổ phiếu -2.005708e+10 -3.003945e+08 -2.153900e+09 -3.153000e+08  0.000000e+00 -7.297000e+08   
32                     Tiền thu được các khoản đi vay  3.616871e+12  3.786869e+12  8.129262e+12  1.996155e+13  2.946579e+13  3.189381e+13   
33                          Tiển trả các khoản đi vay -3.495027e+12 -3.681368e+12 -6.695006e+12 -1.722551e+13 -2.745600e+13 -3.169085e+13   
34          Tiền thanh toán vốn gốc đi thuê tài chính  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00   
35                                      Cổ tức đã trả  0.000000e+00 -2.617512e+09 -1.834226e+09 -2.201303e+11 -2.317189e+11 -4.858624e+11   
37                     Lưu chuyển tiền thuần trong kỳ  1.999024e+11 -9.181315e+10  1.309523e+11  6.530806e+11  2.413986e+12  3.384598e+11   
38                    Tiền và tương đương tiền đầu kỳ  1.048313e+11  3.047338e+11  2.129206e+11  3.438730e+11  9.969835e+11  3.410983e+12   
39                    Ảnh hưởng của chênh lệch tỷ giá  0.000000e+00  0.000000e+00  0.000000e+00  2.987545e+07  1.436656e+07  1.070593e+08   
40                   Tiền và tương đương tiền cuối kỳ  3.047338e+11  2.129206e+11  3.438730e+11  9.969835e+11  3.410983e+12  3.749550e+12   

            2019          2020          2021          2022  
0  -1.286081e+12  1.079243e+13  1.713904e+11  7.976299e+12  
1   6.813685e+12  7.700025e+12  9.286806e+12  1.028871e+13  
2   5.053447e+12  5.409735e+12  6.471584e+12  6.056355e+12  
3   1.442827e+12  2.195583e+12  2.920714e+12  3.540325e+12  
5   9.049578e+10  5.836666e+10  1.795507e+11 -3.217994e+11  
6  -2.716036e+07 -3.687458e+07 -1.466540e+08  2.843744e+08  
8  -3.411946e+11 -5.576271e+11 -9.593236e+11 -3.485998e+11  
9   5.681367e+11  5.940038e+11  6.744277e+11  1.362144e+12  
11  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
12 -6.759799e+11  8.504932e+11 -8.275961e+11 -5.888276e+11  
13 -8.374797e+12  6.269571e+12 -9.923705e+12  3.791937e+12  
14  2.823942e+12 -1.894207e+12  3.781615e+12 -2.286757e+12  
15 -2.278050e+11 -7.511917e+10 -2.749048e+10 -1.010413e+11  
16  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
17 -5.379975e+11 -5.637486e+11 -5.851360e+11 -1.322381e+12  
18 -1.092129e+12 -1.494585e+12 -1.533102e+12 -1.805341e+12  
19  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
20 -1.500000e+10  0.000000e+00  0.000000e+00  0.000000e+00  
21 -5.872762e+12 -8.574261e+12 -1.125487e+13  1.549111e+12  
22 -3.066921e+12 -3.911358e+12 -4.976877e+12 -4.465360e+12  
23  1.290807e+09  2.018075e+09  1.107021e+09  5.331160e+09  
24 -8.997470e+12 -1.151247e+13 -1.922522e+13 -2.079933e+13  
25  5.911392e+12  6.512150e+12  1.216399e+13  2.585197e+13  
26  0.000000e+00  0.000000e+00 -1.638500e+10 -1.810348e+11  
27  0.000000e+00  0.000000e+00  7.966265e+11  0.000000e+00  
28  2.789463e+11  3.353980e+11  1.883709e+09  1.137543e+12  
29  6.524502e+12  2.014415e+12  7.877491e+12 -8.606344e+12  
30  9.045482e+10  1.052004e+11  2.282530e+11  1.926284e+11  
31 -4.850060e+09 -6.040930e+09 -2.320000e+09 -5.025640e+09  
32  4.590595e+13  5.116816e+13  6.393621e+13  6.525165e+13  
33 -3.880196e+13 -4.857400e+13 -5.604513e+13 -7.331374e+13  
34  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
35 -6.650935e+11 -6.789088e+11 -2.395194e+11 -7.318548e+11  
37 -6.343406e+11  4.232584e+12 -3.205988e+12  9.190667e+11  
38  3.749550e+12  3.115237e+12  7.347857e+12  4.142016e+12  
39  2.716036e+07  3.687458e+07  1.466540e+08 -6.191918e+07  
40  3.115237e+12  7.347857e+12  4.142016e+12  5.061021e+12  
Tiền mua tài sản cố định và các tài sản dài hạn khác -4976876590016.0
